['인디언 디펜스'],"[[6, '포 나이트 게임'], [6, '비엔나 게임'], [6, '피어츠 디펜스'], [6, '님조-인디언 디펜스'], [6, '그룬펠드 디펜스'], [6, '킹스 인디언 디펜스 (KID)']]",16
['이탈리안 게임'],"[[6, '킹스 인디언 어택 (KIA)']]",16
['이탈리안 게임'],"[[6, '킹스 인디언 어택 (KIA)']]",16
['루이 로페즈'],"[[4, '루이 로페즈']]",16
['잉글리시 오프닝'],"[[5, '포 나이트 게임'], [5, '페트로프 디펜스'], [5, '피어츠 디펜스'], [5, '알레킨 디펜스'], [5, '스톤월 어택'], [5, '콜 시스템'], [5, '인디언 디펜스'], [5, '모던 베노니'], [5, '벵코 갬빗 (볼가 갬빗)'], [5, '님조-인디언 디펜스'], [5, '퀸스 인디언 디펜스'], [5, '카탈란 오프닝'], [5, '그룬펠드 디펜스'], [5, '킹스 인디언 디펜스 (KID)']]",16
['이탈리안 게임'],"[[6, '킹스 인디언 어택 (KIA)']]",15
['카로-칸 디펜스'],"[[3, '스칸디나비안 디펜스'], [3, '클로즈드 게임'], [3, '퀸스 갬빗'], [3, '퀸스 갬빗 수락 (QGA)'], [3, '퀸스 갬빗 거절 (QGD)'], [3, '슬라브 디펜스'], [3, '스톤월 어택'], [3, '콜 시스템'], [3, '모던 베노니'], [3, '벵코 갬빗 (볼가 갬빗)'], [3, '그룬펠드 디펜스']]",15
['시실리안 디펜스'],"[[4, '스카치 게임'], [4, '센터 게임'], [4, '대니시 갬빗'], [4, '피어츠 디펜스'], [4, '클로즈드 게임'], [4, '런던 시스템'], [4, '퀸스 갬빗'], [4, '퀸스 갬빗 수락 (QGA)'], [4, '퀸스 갬빗 거절 (QGD)'], [4, '슬라브 디펜스'], [4, '스톤월 어택'], [4, '콜 시스템'], [4, '인디언 디펜스'], [4, '모던 베노니'], [4, '벵코 갬빗 (볼가 갬빗)'], [4, '님조-인디언 디펜스'], [4, '퀸스 인디언 디펜스'], [4, '카탈란 오프닝'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)'], [4, '베노니 디펜스'], [4, '더치 디펜스']]",15
['스카치 게임'],"[[9, '스칸디나비안 디펜스'], [9, '클로즈드 게임'], [9, '퀸스 갬빗'], [9, '퀸스 갬빗 수락 (QGA)'], [9, '퀸스 갬빗 거절 (QGD)'], [9, '슬라브 디펜스'], [9, '스톤월 어택'], [9, '콜 시스템'], [9, '모던 베노니'], [9, '벵코 갬빗 (볼가 갬빗)'], [9, '그룬펠드 디펜스']]",15
['필리도어 디펜스'],"[[5, '센터 게임'], [5, '대니시 갬빗']]",15
['시실리안 디펜스'],"[[4, '스카치 게임'], [4, '센터 게임'], [4, '대니시 갬빗'], [4, '피어츠 디펜스'], [4, '클로즈드 게임'], [4, '런던 시스템'], [4, '퀸스 갬빗'], [4, '퀸스 갬빗 수락 (QGA)'], [4, '퀸스 갬빗 거절 (QGD)'], [4, '슬라브 디펜스'], [4, '스톤월 어택'], [4, '콜 시스템'], [4, '인디언 디펜스'], [4, '모던 베노니'], [4, '벵코 갬빗 (볼가 갬빗)'], [4, '님조-인디언 디펜스'], [4, '퀸스 인디언 디펜스'], [4, '카탈란 오프닝'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)'], [4, '베노니 디펜스'], [4, '더치 디펜스']]",15
['주커토트 오프닝'],"[[5, '킹스 인디언 디펜스 (KID)']]",15
['카탈란 오프닝'],"[[6, '킹스 인디언 어택 (KIA)']]",15
['시실리안 디펜스'],"[[4, '스카치 게임'], [4, '센터 게임'], [4, '대니시 갬빗'], [4, '피어츠 디펜스'], [4, '클로즈드 게임'], [4, '런던 시스템'], [4, '퀸스 갬빗'], [4, '퀸스 갬빗 수락 (QGA)'], [4, '퀸스 갬빗 거절 (QGD)'], [4, '슬라브 디펜스'], [4, '스톤월 어택'], [4, '콜 시스템'], [4, '인디언 디펜스'], [4, '모던 베노니'], [4, '벵코 갬빗 (볼가 갬빗)'], [4, '님조-인디언 디펜스'], [4, '퀸스 인디언 디펜스'], [4, '카탈란 오프닝'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)'], [4, '베노니 디펜스'], [4, '더치 디펜스']]",15
['시실리안 디펜스'],"[[5, '피어츠 디펜스'], [5, '모던 디펜스'], [5, '그룬펠드 디펜스'], [5, '킹스 인디언 디펜스 (KID)']]",15
['퀸스 갬빗 수락 (QGA)'],"[[7, '프렌치 디펜스'], [7, '퀸스 갬빗 거절 (QGD)'], [7, '모던 베노니'], [7, '님조-인디언 디펜스'], [7, '퀸스 인디언 디펜스'], [7, '카탈란 오프닝']]",15
['시실리안 디펜스'],"[[3, '필리도어 디펜스'], [3, '피어츠 디펜스']]",15
['카로-칸 디펜스'],"[[4, '포 나이트 게임'], [4, '비엔나 게임'], [4, '피어츠 디펜스'], [4, '님조-인디언 디펜스'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)']]",15
['루이 로페즈'],"[[4, '루이 로페즈']]",14
['시실리안 디펜스'],"[[4, '스카치 게임'], [4, '센터 게임'], [4, '대니시 갬빗'], [4, '피어츠 디펜스'], [4, '클로즈드 게임'], [4, '런던 시스템'], [4, '퀸스 갬빗'], [4, '퀸스 갬빗 수락 (QGA)'], [4, '퀸스 갬빗 거절 (QGD)'], [4, '슬라브 디펜스'], [4, '스톤월 어택'], [4, '콜 시스템'], [4, '인디언 디펜스'], [4, '모던 베노니'], [4, '벵코 갬빗 (볼가 갬빗)'], [4, '님조-인디언 디펜스'], [4, '퀸스 인디언 디펜스'], [4, '카탈란 오프닝'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)'], [4, '베노니 디펜스'], [4, '더치 디펜스']]",14
['프렌치 디펜스'],"[[5, '포 나이트 게임'], [5, '페트로프 디펜스'], [5, '피어츠 디펜스'], [5, '알레킨 디펜스'], [5, '스톤월 어택'], [5, '콜 시스템'], [5, '인디언 디펜스'], [5, '모던 베노니'], [5, '벵코 갬빗 (볼가 갬빗)'], [5, '님조-인디언 디펜스'], [5, '퀸스 인디언 디펜스'], [5, '카탈란 오프닝'], [5, '그룬펠드 디펜스'], [5, '킹스 인디언 디펜스 (KID)']]",14
['인디언 디펜스'],"[[7, '시실리안 디펜스'], [7, '스톤월 어택'], [7, '모던 베노니'], [7, '벵코 갬빗 (볼가 갬빗)'], [7, '베노니 디펜스']]",14
['시실리안 디펜스'],"[[6, '스카치 게임'], [6, '센터 게임'], [6, '대니시 갬빗'], [6, '피어츠 디펜스'], [6, '클로즈드 게임'], [6, '런던 시스템'], [6, '퀸스 갬빗'], [6, '퀸스 갬빗 수락 (QGA)'], [6, '퀸스 갬빗 거절 (QGD)'], [6, '슬라브 디펜스'], [6, '스톤월 어택'], [6, '콜 시스템'], [6, '인디언 디펜스'], [6, '모던 베노니'], [6, '벵코 갬빗 (볼가 갬빗)'], [6, '님조-인디언 디펜스'], [6, '퀸스 인디언 디펜스'], [6, '카탈란 오프닝'], [6, '그룬펠드 디펜스'], [6, '킹스 인디언 디펜스 (KID)'], [6, '베노니 디펜스'], [6, '더치 디펜스']]",14
['이탈리안 게임'],"[[4, '이탈리안 게임'], [4, '비숍 오프닝']]",14
['인디언 디펜스'],"[[5, '스칸디나비안 디펜스'], [5, '클로즈드 게임'], [5, '퀸스 갬빗'], [5, '퀸스 갬빗 수락 (QGA)'], [5, '퀸스 갬빗 거절 (QGD)'], [5, '슬라브 디펜스'], [5, '스톤월 어택'], [5, '콜 시스템'], [5, '모던 베노니'], [5, '벵코 갬빗 (볼가 갬빗)'], [5, '그룬펠드 디펜스']]",14
['모던 디펜스'],"[[5, '필리도어 디펜스'], [5, '피어츠 디펜스']]",14
['퀸스 인디언 디펜스'],"[[6, '카탈란 오프닝'], [6, '킹스 인디언 어택 (KIA)'], [6, '벵코 오프닝']]",14
['카로-칸 디펜스'],"[[4, '오픈 게임'], [4, '루이 로페즈'], [4, '스카치 게임'], [4, '이탈리안 게임'], [4, '포 나이트 게임'], [4, '페트로프 디펜스'], [4, '필리도어 디펜스'], [4, '비엔나 게임'], [4, '비숍 오프닝'], [4, '킹스 갬빗'], [4, '센터 게임'], [4, '대니시 갬빗']]",14
['슬라브 디펜스'],"[[8, '스톤월 어택'], [8, '콜 시스템']]",13
['시실리안 디펜스'],"[[3, '필리도어 디펜스'], [3, '피어츠 디펜스']]",13
['인디언 디펜스'],"[[9, '님조-인디언 디펜스']]",13
['프렌치 디펜스'],"[[3, '스칸디나비안 디펜스'], [3, '클로즈드 게임'], [3, '퀸스 갬빗'], [3, '퀸스 갬빗 수락 (QGA)'], [3, '퀸스 갬빗 거절 (QGD)'], [3, '슬라브 디펜스'], [3, '스톤월 어택'], [3, '콜 시스템'], [3, '모던 베노니'], [3, '벵코 갬빗 (볼가 갬빗)'], [3, '그룬펠드 디펜스']]",13
['스칸디나비안 디펜스'],"[[1, '스칸디나비안 디펜스'], [1, '클로즈드 게임'], [1, '퀸스 갬빗'], [1, '퀸스 갬빗 수락 (QGA)'], [1, '퀸스 갬빗 거절 (QGD)'], [1, '슬라브 디펜스'], [1, '스톤월 어택'], [1, '콜 시스템'], [1, '모던 베노니'], [1, '벵코 갬빗 (볼가 갬빗)'], [1, '그룬펠드 디펜스']]",13
['인디언 디펜스'],"[[9, '필리도어 디펜스'], [9, '피어츠 디펜스']]",13
['시실리안 디펜스'],"[[3, '스칸디나비안 디펜스'], [3, '클로즈드 게임'], [3, '퀸스 갬빗'], [3, '퀸스 갬빗 수락 (QGA)'], [3, '퀸스 갬빗 거절 (QGD)'], [3, '슬라브 디펜스'], [3, '스톤월 어택'], [3, '콜 시스템'], [3, '모던 베노니'], [3, '벵코 갬빗 (볼가 갬빗)'], [3, '그룬펠드 디펜스']]",13
['시실리안 디펜스'],"[[9, '필리도어 디펜스'], [9, '피어츠 디펜스']]",13
['주커토트 오프닝'],"[[6, '킹스 인디언 어택 (KIA)']]",13
['시실리안 디펜스'],"[[4, '스카치 게임'], [4, '센터 게임'], [4, '대니시 갬빗'], [4, '피어츠 디펜스'], [4, '클로즈드 게임'], [4, '런던 시스템'], [4, '퀸스 갬빗'], [4, '퀸스 갬빗 수락 (QGA)'], [4, '퀸스 갬빗 거절 (QGD)'], [4, '슬라브 디펜스'], [4, '스톤월 어택'], [4, '콜 시스템'], [4, '인디언 디펜스'], [4, '모던 베노니'], [4, '벵코 갬빗 (볼가 갬빗)'], [4, '님조-인디언 디펜스'], [4, '퀸스 인디언 디펜스'], [4, '카탈란 오프닝'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)'], [4, '베노니 디펜스'], [4, '더치 디펜스']]",13
['스카치 게임'],"[[5, '센터 게임'], [5, '대니시 갬빗']]",12
['인디언 디펜스'],"[[8, '스톤월 어택'], [8, '콜 시스템']]",12
['그룬펠드 디펜스'],"[[7, '킹스 인디언 디펜스 (KID)']]",12
['시실리안 디펜스'],"[[4, '스카치 게임'], [4, '센터 게임'], [4, '대니시 갬빗'], [4, '피어츠 디펜스'], [4, '클로즈드 게임'], [4, '런던 시스템'], [4, '퀸스 갬빗'], [4, '퀸스 갬빗 수락 (QGA)'], [4, '퀸스 갬빗 거절 (QGD)'], [4, '슬라브 디펜스'], [4, '스톤월 어택'], [4, '콜 시스템'], [4, '인디언 디펜스'], [4, '모던 베노니'], [4, '벵코 갬빗 (볼가 갬빗)'], [4, '님조-인디언 디펜스'], [4, '퀸스 인디언 디펜스'], [4, '카탈란 오프닝'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)'], [4, '베노니 디펜스'], [4, '더치 디펜스']]",12
['주커토트 오프닝'],"[[6, '킹스 인디언 어택 (KIA)']]",12
['님조-인디언 디펜스'],"[[6, '스톤월 어택'], [6, '콜 시스템']]",12
['프렌치 디펜스'],"[[6, '오픈 게임'], [6, '루이 로페즈'], [6, '스카치 게임'], [6, '이탈리안 게임'], [6, '포 나이트 게임'], [6, '페트로프 디펜스'], [6, '필리도어 디펜스'], [6, '비엔나 게임'], [6, '비숍 오프닝'], [6, '킹스 갬빗'], [6, '센터 게임'], [6, '대니시 갬빗']]",12
['카탈란 오프닝'],"[[6, '스칸디나비안 디펜스'], [6, '클로즈드 게임'], [6, '퀸스 갬빗'], [6, '퀸스 갬빗 수락 (QGA)'], [6, '퀸스 갬빗 거절 (QGD)'], [6, '슬라브 디펜스'], [6, '스톤월 어택'], [6, '콜 시스템'], [6, '모던 베노니'], [6, '벵코 갬빗 (볼가 갬빗)'], [6, '그룬펠드 디펜스']]",12
['님조-인디언 디펜스'],"[[5, '님조-인디언 디펜스']]",12
['시실리안 디펜스'],"[[4, '스카치 게임'], [4, '센터 게임'], [4, '대니시 갬빗'], [4, '피어츠 디펜스'], [4, '클로즈드 게임'], [4, '런던 시스템'], [4, '퀸스 갬빗'], [4, '퀸스 갬빗 수락 (QGA)'], [4, '퀸스 갬빗 거절 (QGD)'], [4, '슬라브 디펜스'], [4, '스톤월 어택'], [4, '콜 시스템'], [4, '인디언 디펜스'], [4, '모던 베노니'], [4, '벵코 갬빗 (볼가 갬빗)'], [4, '님조-인디언 디펜스'], [4, '퀸스 인디언 디펜스'], [4, '카탈란 오프닝'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)'], [4, '베노니 디펜스'], [4, '더치 디펜스']]",12
['슬라브 디펜스'],"[[3, '카로-칸 디펜스'], [3, '슬라브 디펜스']]",12
['포 나이트 게임'],"[[7, '님조-인디언 디펜스']]",12
['카로-칸 디펜스'],"[[3, '스칸디나비안 디펜스'], [3, '클로즈드 게임'], [3, '퀸스 갬빗'], [3, '퀸스 갬빗 수락 (QGA)'], [3, '퀸스 갬빗 거절 (QGD)'], [3, '슬라브 디펜스'], [3, '스톤월 어택'], [3, '콜 시스템'], [3, '모던 베노니'], [3, '벵코 갬빗 (볼가 갬빗)'], [3, '그룬펠드 디펜스']]",12
['카로-칸 디펜스'],"[[4, '포 나이트 게임'], [4, '비엔나 게임'], [4, '피어츠 디펜스'], [4, '님조-인디언 디펜스'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)']]",12
['이탈리안 게임'],"[[4, '이탈리안 게임'], [4, '비숍 오프닝']]",11
['슬라브 디펜스'],"[[8, '루이 로페즈'], [8, '스카치 게임'], [8, '이탈리안 게임'], [8, '포 나이트 게임'], [8, '페트로프 디펜스'], [8, '필리도어 디펜스'], [8, '콜 시스템'], [8, '퀸스 인디언 디펜스'], [8, '주커토트 오프닝'], [8, '킹스 인디언 어택 (KIA)']]",11
['주커토트 오프닝'],"[[5, '킹스 인디언 디펜스 (KID)']]",11
['이탈리안 게임'],"[[4, '이탈리안 게임'], [4, '비숍 오프닝']]",11
['루이 로페즈'],"[[4, '루이 로페즈']]",11
['시실리안 디펜스'],"[[4, '스카치 게임'], [4, '센터 게임'], [4, '대니시 갬빗'], [4, '피어츠 디펜스'], [4, '클로즈드 게임'], [4, '런던 시스템'], [4, '퀸스 갬빗'], [4, '퀸스 갬빗 수락 (QGA)'], [4, '퀸스 갬빗 거절 (QGD)'], [4, '슬라브 디펜스'], [4, '스톤월 어택'], [4, '콜 시스템'], [4, '인디언 디펜스'], [4, '모던 베노니'], [4, '벵코 갬빗 (볼가 갬빗)'], [4, '님조-인디언 디펜스'], [4, '퀸스 인디언 디펜스'], [4, '카탈란 오프닝'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)'], [4, '베노니 디펜스'], [4, '더치 디펜스']]",11
['퀸스 갬빗 수락 (QGA)'],"[[7, '프렌치 디펜스'], [7, '퀸스 갬빗 거절 (QGD)'], [7, '모던 베노니'], [7, '님조-인디언 디펜스'], [7, '퀸스 인디언 디펜스'], [7, '카탈란 오프닝']]",11
['루이 로페즈'],"[[4, '루이 로페즈']]",11
['주커토트 오프닝'],"[[5, '킹스 인디언 디펜스 (KID)']]",11
['루이 로페즈'],"[[4, '루이 로페즈']]",11
['프렌치 디펜스'],"[[6, '대니시 갬빗'], [6, '스톤월 어택']]",11
['인디언 디펜스'],"[[8, '포 나이트 게임'], [8, '비엔나 게임'], [8, '피어츠 디펜스'], [8, '님조-인디언 디펜스'], [8, '그룬펠드 디펜스'], [8, '킹스 인디언 디펜스 (KID)']]",11
['인디언 디펜스'],"[[6, '포 나이트 게임'], [6, '비엔나 게임'], [6, '피어츠 디펜스'], [6, '님조-인디언 디펜스'], [6, '그룬펠드 디펜스'], [6, '킹스 인디언 디펜스 (KID)']]",11
['카로-칸 디펜스'],"[[4, '오픈 게임'], [4, '루이 로페즈'], [4, '스카치 게임'], [4, '이탈리안 게임'], [4, '포 나이트 게임'], [4, '페트로프 디펜스'], [4, '필리도어 디펜스'], [4, '비엔나 게임'], [4, '비숍 오프닝'], [4, '킹스 갬빗'], [4, '센터 게임'], [4, '대니시 갬빗']]",10
['시실리안 디펜스'],"[[3, '스칸디나비안 디펜스'], [3, '클로즈드 게임'], [3, '퀸스 갬빗'], [3, '퀸스 갬빗 수락 (QGA)'], [3, '퀸스 갬빗 거절 (QGD)'], [3, '슬라브 디펜스'], [3, '스톤월 어택'], [3, '콜 시스템'], [3, '모던 베노니'], [3, '벵코 갬빗 (볼가 갬빗)'], [3, '그룬펠드 디펜스']]",10
['이탈리안 게임'],"[[9, '스칸디나비안 디펜스'], [9, '클로즈드 게임'], [9, '퀸스 갬빗'], [9, '퀸스 갬빗 수락 (QGA)'], [9, '퀸스 갬빗 거절 (QGD)'], [9, '슬라브 디펜스'], [9, '스톤월 어택'], [9, '콜 시스템'], [9, '모던 베노니'], [9, '벵코 갬빗 (볼가 갬빗)'], [9, '그룬펠드 디펜스']]",10
['시실리안 디펜스'],"[[5, '피어츠 디펜스'], [5, '모던 디펜스'], [5, '그룬펠드 디펜스'], [5, '킹스 인디언 디펜스 (KID)']]",10
['시실리안 디펜스'],"[[4, '오픈 게임'], [4, '루이 로페즈'], [4, '스카치 게임'], [4, '이탈리안 게임'], [4, '포 나이트 게임'], [4, '페트로프 디펜스'], [4, '필리도어 디펜스'], [4, '비엔나 게임'], [4, '비숍 오프닝'], [4, '킹스 갬빗'], [4, '센터 게임'], [4, '대니시 갬빗']]",10
['시실리안 디펜스'],"[[4, '오픈 게임'], [4, '루이 로페즈'], [4, '스카치 게임'], [4, '이탈리안 게임'], [4, '포 나이트 게임'], [4, '페트로프 디펜스'], [4, '필리도어 디펜스'], [4, '비엔나 게임'], [4, '비숍 오프닝'], [4, '킹스 갬빗'], [4, '센터 게임'], [4, '대니시 갬빗']]",10
['퀸스 갬빗 거절 (QGD)'],"[[5, '포 나이트 게임'], [5, '페트로프 디펜스'], [5, '피어츠 디펜스'], [5, '알레킨 디펜스'], [5, '스톤월 어택'], [5, '콜 시스템'], [5, '인디언 디펜스'], [5, '모던 베노니'], [5, '벵코 갬빗 (볼가 갬빗)'], [5, '님조-인디언 디펜스'], [5, '퀸스 인디언 디펜스'], [5, '카탈란 오프닝'], [5, '그룬펠드 디펜스'], [5, '킹스 인디언 디펜스 (KID)']]",10
['이탈리안 게임'],"[[4, '이탈리안 게임'], [4, '비숍 오프닝']]",10
['카로-칸 디펜스'],"[[4, '킹스 인디언 어택 (KIA)']]",10
['시실리안 디펜스'],"[[3, '필리도어 디펜스'], [3, '피어츠 디펜스']]",10
['카로-칸 디펜스'],"[[4, '루이 로페즈'], [4, '스카치 게임'], [4, '이탈리안 게임'], [4, '포 나이트 게임'], [4, '페트로프 디펜스'], [4, '필리도어 디펜스'], [4, '콜 시스템'], [4, '퀸스 인디언 디펜스'], [4, '주커토트 오프닝'], [4, '킹스 인디언 어택 (KIA)']]",10
['시실리안 디펜스'],"[[4, '스카치 게임'], [4, '센터 게임'], [4, '대니시 갬빗'], [4, '피어츠 디펜스'], [4, '클로즈드 게임'], [4, '런던 시스템'], [4, '퀸스 갬빗'], [4, '퀸스 갬빗 수락 (QGA)'], [4, '퀸스 갬빗 거절 (QGD)'], [4, '슬라브 디펜스'], [4, '스톤월 어택'], [4, '콜 시스템'], [4, '인디언 디펜스'], [4, '모던 베노니'], [4, '벵코 갬빗 (볼가 갬빗)'], [4, '님조-인디언 디펜스'], [4, '퀸스 인디언 디펜스'], [4, '카탈란 오프닝'], [4, '그룬펠드 디펜스'], [4, '킹스 인디언 디펜스 (KID)'], [4, '베노니 디펜스'], [4, '더치 디펜스']]",10
['카로-칸 디펜스'],"[[3, '스칸디나비안 디펜스'], [3, '클로즈드 게임'], [3, '퀸스 갬빗'], [3, '퀸스 갬빗 수락 (QGA)'], [3, '퀸스 갬빗 거절 (QGD)'], [3, '슬라브 디펜스'], [3, '스톤월 어택'], [3, '콜 시스템'], [3, '모던 베노니'], [3, '벵코 갬빗 (볼가 갬빗)'], [3, '그룬펠드 디펜스']]",10
['시실리안 디펜스'],"[[5, '스칸디나비안 디펜스'], [5, '클로즈드 게임'], [5, '퀸스 갬빗'], [5, '퀸스 갬빗 수락 (QGA)'], [5, '퀸스 갬빗 거절 (QGD)'], [5, '슬라브 디펜스'], [5, '스톤월 어택'], [5, '콜 시스템'], [5, '모던 베노니'], [5, '벵코 갬빗 (볼가 갬빗)'], [5, '그룬펠드 디펜스']]",10
